,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-6.624575687777767,-7.365517168226174,-7.232430878945358,-7.001633482133246,-6.928884158301696,-7.222003977134019,-7.142628099059047,-7.016114242624601,-7.651458784118419,-8.39088008345956,-6.772986220862749
1,-7.742778897121053,-6.292942458544316,-6.712447709401341,-6.397319363304191,-7.083414667538259,-6.69542049420105,-6.192624506789099,-7.137170389388297,-6.985430293936622,-6.941322294876143,-6.6199953051519405
2,-7.279163941413892,-6.496203865026165,-6.43384302029029,-6.917947031237486,-6.615527790477408,-6.444030109015711,-7.029577886608604,-7.527182856729589,-6.709987036724792,-6.66267862912125,-6.995856675915689
3,-7.395709956432419,-6.291707685519143,-7.08156205644767,-6.967875318227932,-8.738658725109765,-6.683848330346942,-6.116498850674601,-7.117396881506171,-7.11937406477794,-7.2348659340931025,-7.176321708365085
4,-6.653937632892057,-6.13112701599018,-6.302453696898137,-7.099522542903032,-6.4236698592720005,-7.225491115806276,-6.36275687331535,-6.987852363530366,-7.439976849337565,-7.125970716627755,-7.151819669716092
5,-6.642719841035837,-6.300774731425661,-6.7721273368489685,-6.671220342934243,-6.96493415222408,-6.957404101765658,-6.2726757808576545,-7.447256001236003,-7.0096918571892,-7.099620453474561,-6.748237258637946
6,-6.6131413853213665,-6.402218154164325,-6.803405060903218,-6.186102314698064,-7.056618949594361,-6.339565775089488,-6.140604298968686,-6.781520291441959,-6.377852346590632,-6.593920778802913,-7.80412325666133
7,-6.73053044603672,-7.670224855518879,-6.962112747377378,-6.285721656723808,-6.24014532289965,-6.840623207279753,-6.636674397117235,-6.332174387216753,-6.240885766984304,-6.814951721318726,-6.7813164180129375
8,-6.9059069361684555,-7.146517615533878,-7.031949917246847,-7.050998637965456,-6.314886062410084,-6.922509355576547,-7.252313239079838,-7.1035542035069765,-6.7602921993453124,-7.328662217253002,-7.131621338614216
9,-6.599889187997821,-7.334293224254429,-7.407005120853634,-6.410943186231452,-6.264727351905022,-7.101165824808328,-7.276025051148229,-6.974706449188044,-7.332971393339392,-6.45368225055204,-6.3799041179731715
