,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
0,-5.8603036935855926,-5.489930793578758,-5.744146253640026,-5.876337226585253,-5.687770651899735,-5.967622263740035,-5.72457839441721,-5.667083493456021,-5.622145243521378,-5.6952861931410546,-5.646087193008699
1,-5.675926654408172,-5.621735754302267,-5.956021369355885,-5.692543325586033,-6.008322427234777,-5.752772808385536,-5.704307482427553,-5.580292388671435,-5.783291934232677,-5.774007767792275,-5.909455839851998
2,-5.753291733107323,-5.7282206659556865,-5.614223516437485,-5.474404586737122,-5.8008098603758205,-5.621067562222495,-5.8334752413288,-5.819560932039783,-5.632343519581739,-5.720382605757407,-5.706904425900676
3,-5.808745649896687,-5.709099875814664,-5.785606711742084,-5.6955417519205405,-5.772655819292815,-5.782659156599419,-5.655780862060997,-5.75081927452669,-5.611483714226191,-5.584523367020268,-5.652012885036469
4,-5.81013535649659,-5.7619130572981705,-5.497657446791504,-5.647351494691244,-5.890159353280686,-5.741550870720508,-5.883958266298582,-5.68577865415813,-5.61067878131375,-5.778202670386555,-5.664232352794543
5,-5.649814744225143,-5.712607099017837,-5.564501168582746,-5.983766790488842,-5.634509236941651,-5.4457391914604285,-5.623027725182189,-5.521847837024962,-5.729506388486193,-5.89370723256772,-5.78927015650569
6,-5.936449362175072,-5.733974449418949,-5.772215254208533,-5.6998426094877495,-5.5800787155435705,-5.673806351330338,-5.580306327381561,-5.995656051942484,-5.692439912609525,-5.568339305774432,-5.782355626664006
7,-5.586525819720744,-5.609571651801705,-5.676819856580992,-5.751000435492848,-5.761620048145033,-5.7703879452310325,-5.851320658199235,-5.645844196723278,-5.817545970432548,-5.672040680442811,-5.675314100043504
8,-5.809562970457154,-5.712716927883719,-5.892653335830664,-5.758593916413256,-5.644472048081262,-5.744977215103595,-5.801107152873051,-5.848774342742556,-5.704381755902382,-5.699834324533388,-5.941886936172443
9,-5.590434619005891,-5.626818201757345,-5.739023617075568,-5.819247669688975,-5.8587890115164605,-5.792755190780902,-5.597239639476828,-5.797125278974159,-5.711990800478007,-5.77916098126361,-5.621984999368169
