,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.03,0.55,0.11,0.39,0.05,-0.32,-0.13,0.39,0.18,-0.42,0.34,-0.39,-0.27,-0.40
1,-0.03,1.00,-0.08,-0.05,0.04,0.01,0.06,-0.54,0.17,0.34,-0.02,-0.08,-0.17,-0.13,-0.25
2,0.55,-0.08,1.00,0.21,0.43,-0.11,-0.36,-0.09,0.39,0.05,-0.53,0.12,-0.29,0.05,-0.16
3,0.11,-0.05,0.21,1.00,-0.13,0.03,0.04,-0.03,0.04,-0.12,0.00,-0.11,0.05,0.15,0.17
4,0.39,0.04,0.43,-0.13,1.00,-0.11,-0.44,-0.11,0.32,0.31,-0.68,0.43,-0.44,-0.40,-0.41
5,0.05,0.01,-0.11,0.03,-0.11,1.00,0.27,0.10,0.07,0.02,0.00,0.06,0.11,-0.10,-0.05
6,-0.32,0.06,-0.36,0.04,-0.44,0.27,1.00,0.09,-0.22,-0.01,0.35,-0.28,0.41,0.22,0.15
7,-0.13,-0.54,-0.09,-0.03,-0.11,0.10,0.09,1.00,-0.18,-0.16,0.08,0.02,0.28,0.15,0.31
8,0.39,0.17,0.39,0.04,0.32,0.07,-0.22,-0.18,1.00,0.14,-0.47,0.12,-0.33,-0.06,-0.33
9,0.18,0.34,0.05,-0.12,0.31,0.02,-0.01,-0.16,0.14,1.00,-0.28,0.06,-0.25,-0.37,-0.35
10,-0.42,-0.02,-0.53,0.00,-0.68,0.00,0.35,0.08,-0.47,-0.28,1.00,-0.26,0.38,0.25,0.32
11,0.34,-0.08,0.12,-0.11,0.43,0.06,-0.28,0.02,0.12,0.06,-0.26,1.00,-0.22,-0.31,-0.38
12,-0.39,-0.17,-0.29,0.05,-0.44,0.11,0.41,0.28,-0.33,-0.25,0.38,-0.22,1.00,0.37,0.38
13,-0.27,-0.13,0.05,0.15,-0.40,-0.10,0.22,0.15,-0.06,-0.37,0.25,-0.31,0.37,1.00,0.33
14,-0.40,-0.25,-0.16,0.17,-0.41,-0.05,0.15,0.31,-0.33,-0.35,0.32,-0.38,0.38,0.33,1.00
