,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.10,0.39,-0.10,0.36,0.08,-0.13,0.11,0.23,0.14,-0.16,0.27,-0.13,-0.14,-0.21
1,-0.10,1.00,-0.10,0.07,-0.05,0.04,0.12,-0.32,0.15,0.21,0.06,-0.08,0.04,-0.06,-0.02
2,0.39,-0.10,1.00,0.11,0.21,0.00,-0.15,0.12,0.24,0.02,-0.22,0.10,-0.12,0.17,-0.03
3,-0.10,0.07,0.11,1.00,-0.29,0.05,0.19,0.06,0.00,-0.09,0.22,-0.14,0.19,0.29,0.22
4,0.36,-0.05,0.21,-0.29,1.00,0.02,-0.22,0.16,0.15,0.25,-0.35,0.46,-0.19,-0.30,-0.28
5,0.08,0.04,0.00,0.05,0.02,1.00,0.17,0.15,0.12,0.08,0.04,0.10,0.13,-0.04,-0.04
6,-0.13,0.12,-0.15,0.19,-0.22,0.17,1.00,0.07,0.00,0.10,0.19,-0.13,0.29,0.12,0.09
7,0.11,-0.32,0.12,0.06,0.16,0.15,0.07,1.00,-0.07,0.03,-0.05,0.17,0.15,0.07,0.15
8,0.23,0.15,0.24,0.00,0.15,0.12,0.00,-0.07,1.00,0.08,-0.17,0.10,-0.08,0.08,-0.18
9,0.14,0.21,0.02,-0.09,0.25,0.08,0.10,0.03,0.08,1.00,-0.14,0.10,0.01,-0.18,-0.20
10,-0.16,0.06,-0.22,0.22,-0.35,0.04,0.19,-0.05,-0.17,-0.14,1.00,-0.03,0.16,0.19,0.14
11,0.27,-0.08,0.10,-0.14,0.46,0.10,-0.13,0.17,0.10,0.10,-0.03,1.00,-0.10,-0.11,-0.28
12,-0.13,0.04,-0.12,0.19,-0.19,0.13,0.29,0.15,-0.08,0.01,0.16,-0.10,1.00,0.13,0.24
13,-0.14,-0.06,0.17,0.29,-0.30,-0.04,0.12,0.07,0.08,-0.18,0.19,-0.11,0.13,1.00,0.18
14,-0.21,-0.02,-0.03,0.22,-0.28,-0.04,0.09,0.15,-0.18,-0.20,0.14,-0.28,0.24,0.18,1.00
