,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.07,0.55,0.09,0.37,0.03,-0.31,-0.11,0.36,0.14,-0.39,0.32,-0.35,-0.23,-0.34
1,-0.07,1.00,-0.11,-0.07,0.03,0.02,0.07,-0.51,0.15,0.32,-0.00,-0.07,-0.12,-0.12,-0.22
2,0.55,-0.11,1.00,0.21,0.40,-0.11,-0.35,-0.05,0.37,0.02,-0.49,0.10,-0.28,0.08,-0.11
3,0.09,-0.07,0.21,1.00,-0.18,0.00,0.05,-0.00,0.01,-0.15,0.05,-0.14,0.08,0.20,0.21
4,0.37,0.03,0.40,-0.18,1.00,-0.10,-0.42,-0.09,0.31,0.30,-0.66,0.45,-0.44,-0.40,-0.40
5,0.03,0.02,-0.11,0.00,-0.10,1.00,0.26,0.10,0.09,0.04,0.01,0.07,0.10,-0.10,-0.06
6,-0.31,0.07,-0.35,0.05,-0.42,0.26,1.00,0.08,-0.20,0.01,0.33,-0.26,0.40,0.21,0.13
7,-0.11,-0.51,-0.05,-0.00,-0.09,0.10,0.08,1.00,-0.16,-0.13,0.06,0.02,0.25,0.15,0.29
8,0.36,0.15,0.37,0.01,0.31,0.09,-0.20,-0.16,1.00,0.11,-0.44,0.14,-0.30,-0.03,-0.30
9,0.14,0.32,0.02,-0.15,0.30,0.04,0.01,-0.13,0.11,1.00,-0.26,0.08,-0.21,-0.36,-0.33
10,-0.39,-0.00,-0.49,0.05,-0.66,0.01,0.33,0.06,-0.44,-0.26,1.00,-0.25,0.38,0.24,0.30
11,0.32,-0.07,0.10,-0.14,0.45,0.07,-0.26,0.02,0.14,0.08,-0.25,1.00,-0.23,-0.31,-0.38
12,-0.35,-0.12,-0.28,0.08,-0.44,0.10,0.40,0.25,-0.30,-0.21,0.38,-0.23,1.00,0.34,0.34
13,-0.23,-0.12,0.08,0.20,-0.40,-0.10,0.21,0.15,-0.03,-0.36,0.24,-0.31,0.34,1.00,0.32
14,-0.34,-0.22,-0.11,0.21,-0.40,-0.06,0.13,0.29,-0.30,-0.33,0.30,-0.38,0.34,0.32,1.00
