,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.36,0.54,-0.24,0.46,-0.08,-0.36,0.23,0.01,0.03,-0.33,0.40,-0.33,-0.18,-0.29
1,-0.36,1.00,-0.27,0.12,-0.25,-0.02,0.22,-0.62,0.18,0.27,0.14,-0.35,0.05,-0.01,-0.04
2,0.54,-0.27,1.00,-0.13,0.34,-0.06,-0.28,0.19,0.11,-0.04,-0.39,0.15,-0.24,0.11,-0.08
3,-0.24,0.12,-0.13,1.00,-0.48,0.04,0.26,-0.08,-0.07,-0.09,0.33,-0.34,0.26,0.29,0.38
4,0.46,-0.25,0.34,-0.48,1.00,-0.15,-0.46,0.15,-0.05,0.06,-0.53,0.57,-0.43,-0.40,-0.43
5,-0.08,-0.02,-0.06,0.04,-0.15,1.00,0.23,0.11,0.12,-0.10,0.04,0.01,0.17,-0.04,0.02
6,-0.36,0.22,-0.28,0.26,-0.46,0.23,1.00,-0.12,-0.01,0.09,0.28,-0.41,0.39,0.26,0.16
7,0.23,-0.62,0.19,-0.08,0.15,0.11,-0.12,1.00,-0.15,-0.08,-0.13,0.28,0.04,0.03,0.11
8,0.01,0.18,0.11,-0.07,-0.05,0.12,-0.01,-0.15,1.00,-0.12,-0.23,-0.01,-0.10,0.16,-0.09
9,0.03,0.27,-0.04,-0.09,0.06,-0.10,0.09,-0.08,-0.12,1.00,-0.06,-0.09,-0.01,-0.18,-0.15
10,-0.33,0.14,-0.39,0.33,-0.53,0.04,0.28,-0.13,-0.23,-0.06,1.00,-0.26,0.31,0.10,0.24
11,0.40,-0.35,0.15,-0.34,0.57,0.01,-0.41,0.28,-0.01,-0.09,-0.26,1.00,-0.28,-0.33,-0.37
12,-0.33,0.05,-0.24,0.26,-0.43,0.17,0.39,0.04,-0.10,-0.01,0.31,-0.28,1.00,0.31,0.29
13,-0.18,-0.01,0.11,0.29,-0.40,-0.04,0.26,0.03,0.16,-0.18,0.10,-0.33,0.31,1.00,0.26
14,-0.29,-0.04,-0.08,0.38,-0.43,0.02,0.16,0.11,-0.09,-0.15,0.24,-0.37,0.29,0.26,1.00
