,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.22,0.37,0.08,0.08,-0.02,-0.12,0.09,-0.07,-0.00,0.00,0.16,-0.09,-0.09,-0.05
1,-0.22,1.00,-0.20,0.05,-0.17,-0.05,0.18,-0.59,0.18,0.34,0.01,-0.32,-0.12,-0.07,-0.18
2,0.37,-0.20,1.00,-0.02,0.23,-0.06,-0.18,0.11,0.01,-0.08,-0.14,-0.02,-0.01,0.17,0.06
3,0.08,0.05,-0.02,1.00,-0.05,0.02,0.08,-0.06,-0.05,0.03,0.09,-0.06,0.02,0.07,0.08
4,0.08,-0.17,0.23,-0.05,1.00,-0.19,-0.29,0.14,-0.21,-0.08,-0.18,0.22,-0.14,-0.11,0.06
5,-0.02,-0.05,-0.06,0.02,-0.19,1.00,0.25,0.08,0.10,-0.12,0.05,0.04,0.14,-0.07,-0.04
6,-0.12,0.18,-0.18,0.08,-0.29,0.25,1.00,-0.12,0.07,0.13,0.10,-0.21,0.21,0.11,-0.11
7,0.09,-0.59,0.11,-0.06,0.14,0.08,-0.12,1.00,-0.17,-0.15,-0.02,0.30,0.16,0.03,0.21
8,-0.07,0.18,0.01,-0.05,-0.21,0.10,0.07,-0.17,1.00,-0.13,-0.17,-0.10,-0.01,0.19,-0.11
9,-0.00,0.34,-0.08,0.03,-0.08,-0.12,0.13,-0.15,-0.13,1.00,0.06,-0.23,0.01,-0.15,-0.12
10,0.00,0.01,-0.14,0.09,-0.18,0.05,0.10,-0.02,-0.17,0.06,1.00,0.09,0.03,-0.09,-0.04
11,0.16,-0.32,-0.02,-0.06,0.22,0.04,-0.21,0.30,-0.10,-0.23,0.09,1.00,-0.02,-0.11,-0.07
12,-0.09,-0.12,-0.01,0.02,-0.14,0.14,0.21,0.16,-0.01,0.01,0.03,-0.02,1.00,0.23,0.12
13,-0.09,-0.07,0.17,0.07,-0.11,-0.07,0.11,0.03,0.19,-0.15,-0.09,-0.11,0.23,1.00,0.05
14,-0.05,-0.18,0.06,0.08,0.06,-0.04,-0.11,0.21,-0.11,-0.12,-0.04,-0.07,0.12,0.05,1.00
