,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.37,0.53,-0.23,0.43,-0.11,-0.37,0.21,-0.01,-0.01,-0.30,0.38,-0.31,-0.17,-0.24
1,-0.37,1.00,-0.29,0.15,-0.29,0.03,0.27,-0.59,0.16,0.27,0.17,-0.36,0.09,0.02,-0.03
2,0.53,-0.29,1.00,-0.12,0.32,-0.08,-0.28,0.21,0.10,-0.06,-0.38,0.13,-0.22,0.13,-0.04
3,-0.23,0.15,-0.12,1.00,-0.48,0.08,0.28,-0.09,-0.02,-0.08,0.31,-0.33,0.26,0.31,0.35
4,0.43,-0.29,0.32,-0.48,1.00,-0.18,-0.48,0.17,-0.09,0.04,-0.49,0.57,-0.41,-0.40,-0.38
5,-0.11,0.03,-0.08,0.08,-0.18,1.00,0.25,0.08,0.14,-0.08,0.06,-0.03,0.18,-0.01,0.04
6,-0.37,0.27,-0.28,0.28,-0.48,0.25,1.00,-0.15,0.02,0.11,0.28,-0.41,0.39,0.25,0.14
7,0.21,-0.59,0.21,-0.09,0.17,0.08,-0.15,1.00,-0.12,-0.08,-0.14,0.28,0.03,0.02,0.12
8,-0.01,0.16,0.10,-0.02,-0.09,0.14,0.02,-0.12,1.00,-0.11,-0.19,-0.04,-0.05,0.19,-0.06
9,-0.01,0.27,-0.06,-0.08,0.04,-0.08,0.11,-0.08,-0.11,1.00,-0.05,-0.10,0.02,-0.15,-0.15
10,-0.30,0.17,-0.38,0.31,-0.49,0.06,0.28,-0.14,-0.19,-0.05,1.00,-0.22,0.29,0.08,0.18
11,0.38,-0.36,0.13,-0.33,0.57,-0.03,-0.41,0.28,-0.04,-0.10,-0.22,1.00,-0.27,-0.32,-0.34
12,-0.31,0.09,-0.22,0.26,-0.41,0.18,0.39,0.03,-0.05,0.02,0.29,-0.27,1.00,0.29,0.26
13,-0.17,0.02,0.13,0.31,-0.40,-0.01,0.25,0.02,0.19,-0.15,0.08,-0.32,0.29,1.00,0.24
14,-0.24,-0.03,-0.04,0.35,-0.38,0.04,0.14,0.12,-0.06,-0.15,0.18,-0.34,0.26,0.24,1.00
