,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.24,0.38,0.08,0.09,-0.02,-0.14,0.12,-0.10,-0.00,-0.01,0.17,-0.12,-0.10,-0.05
1,-0.24,1.00,-0.22,0.06,-0.17,-0.07,0.17,-0.64,0.20,0.35,0.01,-0.35,-0.13,-0.09,-0.19
2,0.38,-0.22,1.00,-0.04,0.23,-0.07,-0.19,0.12,-0.01,-0.08,-0.15,-0.01,-0.01,0.16,0.06
3,0.08,0.06,-0.04,1.00,-0.05,0.01,0.07,-0.06,-0.07,0.05,0.09,-0.07,0.01,0.06,0.09
4,0.09,-0.17,0.23,-0.05,1.00,-0.20,-0.31,0.12,-0.22,-0.09,-0.21,0.22,-0.17,-0.12,0.06
5,-0.02,-0.07,-0.07,0.01,-0.20,1.00,0.26,0.09,0.09,-0.15,0.04,0.04,0.16,-0.07,-0.03
6,-0.14,0.17,-0.19,0.07,-0.31,0.26,1.00,-0.12,0.07,0.12,0.09,-0.23,0.22,0.13,-0.11
7,0.12,-0.64,0.12,-0.06,0.12,0.09,-0.12,1.00,-0.20,-0.16,-0.03,0.32,0.16,0.04,0.21
8,-0.10,0.20,-0.01,-0.07,-0.22,0.09,0.07,-0.20,1.00,-0.15,-0.18,-0.12,-0.01,0.18,-0.11
9,-0.00,0.35,-0.08,0.05,-0.09,-0.15,0.12,-0.16,-0.15,1.00,0.08,-0.26,-0.00,-0.16,-0.11
10,-0.01,0.01,-0.15,0.09,-0.21,0.04,0.09,-0.03,-0.18,0.08,1.00,0.07,0.03,-0.10,-0.04
11,0.17,-0.35,-0.01,-0.07,0.22,0.04,-0.23,0.32,-0.12,-0.26,0.07,1.00,-0.03,-0.13,-0.06
12,-0.12,-0.13,-0.01,0.01,-0.17,0.16,0.22,0.16,-0.01,-0.00,0.03,-0.03,1.00,0.27,0.12
13,-0.10,-0.09,0.16,0.06,-0.12,-0.07,0.13,0.04,0.18,-0.16,-0.10,-0.13,0.27,1.00,0.06
14,-0.05,-0.19,0.06,0.09,0.06,-0.03,-0.11,0.21,-0.11,-0.11,-0.04,-0.06,0.12,0.06,1.00
