,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.05,0.39,0.15,0.27,0.11,-0.08,0.05,0.31,0.14,-0.15,0.26,-0.10,-0.14,-0.22
1,-0.05,1.00,-0.09,0.05,-0.02,0.04,0.12,-0.28,0.10,0.23,0.07,-0.04,0.02,-0.05,-0.02
2,0.39,-0.09,1.00,0.27,0.37,-0.06,-0.22,0.03,0.31,0.03,-0.35,0.16,-0.12,0.08,-0.09
3,0.15,0.05,0.27,1.00,0.02,0.09,0.07,0.02,0.14,-0.01,-0.03,0.04,0.02,0.12,0.03
4,0.27,-0.02,0.37,0.02,1.00,-0.04,-0.21,0.11,0.23,0.26,-0.43,0.38,-0.11,-0.25,-0.21
5,0.11,0.04,-0.06,0.09,-0.04,1.00,0.23,0.13,0.08,0.12,0.07,0.10,0.15,-0.04,-0.06
6,-0.08,0.12,-0.22,0.07,-0.21,0.23,1.00,0.11,-0.02,0.10,0.22,-0.08,0.25,0.10,0.05
7,0.05,-0.28,0.03,0.02,0.11,0.13,0.11,1.00,-0.07,0.01,-0.02,0.11,0.19,0.08,0.15
8,0.31,0.10,0.31,0.14,0.23,0.08,-0.02,-0.07,1.00,0.12,-0.22,0.10,-0.08,0.04,-0.21
9,0.14,0.23,0.03,-0.01,0.26,0.12,0.10,0.01,0.12,1.00,-0.13,0.10,0.00,-0.22,-0.21
10,-0.15,0.07,-0.35,-0.03,-0.43,0.07,0.22,-0.02,-0.22,-0.13,1.00,-0.02,0.10,0.21,0.12
11,0.26,-0.04,0.16,0.04,0.38,0.10,-0.08,0.11,0.10,0.10,-0.02,1.00,-0.04,-0.07,-0.25
12,-0.10,0.02,-0.12,0.02,-0.11,0.15,0.25,0.19,-0.08,0.00,0.10,-0.04,1.00,0.11,0.21
13,-0.14,-0.05,0.08,0.12,-0.25,-0.04,0.10,0.08,0.04,-0.22,0.21,-0.07,0.11,1.00,0.16
14,-0.22,-0.02,-0.09,0.03,-0.21,-0.06,0.05,0.15,-0.21,-0.21,0.12,-0.25,0.21,0.16,1.00
