,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.04,0.57,0.18,0.38,-0.03,-0.36,-0.15,0.38,0.16,-0.41,0.33,-0.38,-0.27,-0.40
1,-0.04,1.00,-0.06,-0.02,0.05,-0.01,0.04,-0.55,0.14,0.35,-0.01,-0.07,-0.16,-0.13,-0.23
2,0.57,-0.06,1.00,0.26,0.45,-0.14,-0.40,-0.13,0.39,0.06,-0.55,0.15,-0.31,-0.01,-0.19
3,0.18,-0.02,0.26,1.00,-0.07,0.04,0.01,-0.06,0.09,-0.08,-0.06,-0.07,-0.02,0.10,0.12
4,0.38,0.05,0.45,-0.07,1.00,-0.17,-0.50,-0.17,0.31,0.30,-0.68,0.44,-0.44,-0.43,-0.42
5,-0.03,-0.01,-0.14,0.04,-0.17,1.00,0.29,0.10,0.03,0.01,0.06,0.01,0.15,-0.06,0.00
6,-0.36,0.04,-0.40,0.01,-0.50,0.29,1.00,0.13,-0.25,-0.04,0.39,-0.32,0.44,0.27,0.20
7,-0.15,-0.55,-0.13,-0.06,-0.17,0.10,0.13,1.00,-0.21,-0.19,0.12,-0.03,0.29,0.20,0.33
8,0.38,0.14,0.39,0.09,0.31,0.03,-0.25,-0.21,1.00,0.14,-0.45,0.11,-0.31,-0.08,-0.32
9,0.16,0.35,0.06,-0.08,0.30,0.01,-0.04,-0.19,0.14,1.00,-0.25,0.06,-0.23,-0.39,-0.34
10,-0.41,-0.01,-0.55,-0.06,-0.68,0.06,0.39,0.12,-0.45,-0.25,1.00,-0.26,0.36,0.26,0.31
11,0.33,-0.07,0.15,-0.07,0.44,0.01,-0.32,-0.03,0.11,0.06,-0.26,1.00,-0.23,-0.33,-0.37
12,-0.38,-0.16,-0.31,-0.02,-0.44,0.15,0.44,0.29,-0.31,-0.23,0.36,-0.23,1.00,0.38,0.37
13,-0.27,-0.13,-0.01,0.10,-0.43,-0.06,0.27,0.20,-0.08,-0.39,0.26,-0.33,0.38,1.00,0.36
14,-0.40,-0.23,-0.19,0.12,-0.42,0.00,0.20,0.33,-0.32,-0.34,0.31,-0.37,0.37,0.36,1.00
