,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.37,0.46,-0.10,0.25,-0.12,-0.29,0.26,-0.12,-0.09,-0.03,0.27,-0.14,-0.11,0.00
1,-0.37,1.00,-0.32,0.19,-0.36,0.12,0.41,-0.60,0.24,0.37,0.08,-0.39,0.08,0.03,-0.15
2,0.46,-0.32,1.00,-0.08,0.26,-0.11,-0.27,0.24,-0.05,-0.14,-0.13,0.10,-0.09,0.14,0.10
3,-0.10,0.19,-0.08,1.00,-0.19,0.09,0.19,-0.15,0.04,0.06,0.16,-0.14,0.10,0.13,0.07
4,0.25,-0.36,0.26,-0.19,1.00,-0.24,-0.40,0.30,-0.27,-0.16,-0.13,0.39,-0.19,-0.18,0.02
5,-0.12,0.12,-0.11,0.09,-0.24,1.00,0.30,-0.05,0.17,-0.03,0.07,-0.07,0.15,-0.03,-0.07
6,-0.29,0.41,-0.27,0.19,-0.40,0.30,1.00,-0.29,0.17,0.22,0.12,-0.33,0.26,0.13,-0.10
7,0.26,-0.60,0.24,-0.15,0.30,-0.05,-0.29,1.00,-0.23,-0.17,-0.05,0.38,-0.00,-0.05,0.18
8,-0.12,0.24,-0.05,0.04,-0.27,0.17,0.17,-0.23,1.00,-0.06,-0.11,-0.16,0.05,0.23,-0.11
9,-0.09,0.37,-0.14,0.06,-0.16,-0.03,0.22,-0.17,-0.06,1.00,0.06,-0.21,0.11,-0.09,-0.13
10,-0.03,0.08,-0.13,0.16,-0.13,0.07,0.12,-0.05,-0.11,0.06,1.00,0.06,0.07,-0.06,-0.02
11,0.27,-0.39,0.10,-0.14,0.39,-0.07,-0.33,0.38,-0.16,-0.21,0.06,1.00,-0.12,-0.16,-0.06
12,-0.14,0.08,-0.09,0.10,-0.19,0.15,0.26,-0.00,0.05,0.11,0.07,-0.12,1.00,0.18,0.09
13,-0.11,0.03,0.14,0.13,-0.18,-0.03,0.13,-0.05,0.23,-0.09,-0.06,-0.16,0.18,1.00,0.05
14,0.00,-0.15,0.10,0.07,0.02,-0.07,-0.10,0.18,-0.11,-0.13,-0.02,-0.06,0.09,0.05,1.00
