,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.32,0.51,-0.20,0.34,-0.09,-0.30,0.21,-0.03,0.01,-0.24,0.30,-0.24,-0.14,-0.21
1,-0.32,1.00,-0.22,0.13,-0.19,-0.03,0.20,-0.65,0.18,0.32,0.09,-0.32,-0.03,-0.05,-0.10
2,0.51,-0.22,1.00,-0.12,0.28,-0.07,-0.25,0.14,0.06,-0.06,-0.33,0.08,-0.16,0.11,-0.04
3,-0.20,0.13,-0.12,1.00,-0.40,0.06,0.21,-0.10,-0.03,-0.04,0.27,-0.27,0.17,0.21,0.30
4,0.34,-0.19,0.28,-0.40,1.00,-0.20,-0.41,0.10,-0.10,0.02,-0.46,0.48,-0.34,-0.33,-0.36
5,-0.09,-0.03,-0.07,0.06,-0.20,1.00,0.28,0.09,0.11,-0.12,0.08,-0.03,0.19,-0.03,0.04
6,-0.30,0.20,-0.25,0.21,-0.41,0.28,1.00,-0.11,0.03,0.07,0.23,-0.35,0.35,0.22,0.09
7,0.21,-0.65,0.14,-0.10,0.10,0.09,-0.11,1.00,-0.18,-0.13,-0.07,0.27,0.09,0.05,0.14
8,-0.03,0.18,0.06,-0.03,-0.10,0.11,0.03,-0.18,1.00,-0.11,-0.18,-0.04,-0.07,0.13,-0.07
9,0.01,0.32,-0.06,-0.04,0.02,-0.12,0.07,-0.13,-0.11,1.00,-0.02,-0.13,-0.01,-0.19,-0.13
10,-0.24,0.09,-0.33,0.27,-0.46,0.08,0.23,-0.07,-0.18,-0.02,1.00,-0.16,0.22,0.05,0.17
11,0.30,-0.32,0.08,-0.27,0.48,-0.03,-0.35,0.27,-0.04,-0.13,-0.16,1.00,-0.20,-0.28,-0.27
12,-0.24,-0.03,-0.16,0.17,-0.34,0.19,0.35,0.09,-0.07,-0.01,0.22,-0.20,1.00,0.28,0.21
13,-0.14,-0.05,0.11,0.21,-0.33,-0.03,0.22,0.05,0.13,-0.19,0.05,-0.28,0.28,1.00,0.22
14,-0.21,-0.10,-0.04,0.30,-0.36,0.04,0.09,0.14,-0.07,-0.13,0.17,-0.27,0.21,0.22,1.00
