,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.37,0.52,-0.20,0.33,-0.14,-0.34,0.24,-0.05,-0.05,-0.20,0.32,-0.23,-0.14,-0.16
1,-0.37,1.00,-0.30,0.19,-0.30,0.06,0.31,-0.60,0.16,0.32,0.16,-0.37,0.08,0.02,-0.06
2,0.52,-0.30,1.00,-0.14,0.30,-0.11,-0.29,0.21,0.03,-0.12,-0.31,0.13,-0.17,0.12,-0.01
3,-0.20,0.19,-0.14,1.00,-0.38,0.11,0.26,-0.14,0.02,0.02,0.24,-0.27,0.18,0.20,0.24
4,0.33,-0.30,0.30,-0.38,1.00,-0.25,-0.45,0.19,-0.18,-0.06,-0.38,0.48,-0.32,-0.30,-0.26
5,-0.14,0.06,-0.11,0.11,-0.25,1.00,0.31,0.02,0.14,-0.07,0.11,-0.08,0.19,-0.01,0.02
6,-0.34,0.31,-0.29,0.26,-0.45,0.31,1.00,-0.20,0.07,0.14,0.24,-0.38,0.35,0.20,0.06
7,0.24,-0.60,0.21,-0.14,0.19,0.02,-0.20,1.00,-0.15,-0.11,-0.11,0.32,0.01,-0.01,0.12
8,-0.05,0.16,0.03,0.02,-0.18,0.14,0.07,-0.15,1.00,-0.12,-0.15,-0.09,-0.00,0.21,-0.04
9,-0.05,0.32,-0.12,0.02,-0.06,-0.07,0.14,-0.11,-0.12,1.00,0.04,-0.16,0.07,-0.14,-0.11
10,-0.20,0.16,-0.31,0.24,-0.38,0.11,0.24,-0.11,-0.15,0.04,1.00,-0.14,0.20,0.01,0.09
11,0.32,-0.37,0.13,-0.27,0.48,-0.08,-0.38,0.32,-0.09,-0.16,-0.14,1.00,-0.21,-0.26,-0.24
12,-0.23,0.08,-0.17,0.18,-0.32,0.19,0.35,0.01,-0.00,0.07,0.20,-0.21,1.00,0.25,0.17
13,-0.14,0.02,0.12,0.20,-0.30,-0.01,0.20,-0.01,0.21,-0.14,0.01,-0.26,0.25,1.00,0.17
14,-0.16,-0.06,-0.01,0.24,-0.26,0.02,0.06,0.12,-0.04,-0.11,0.09,-0.24,0.17,0.17,1.00
