,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.08,0.55,0.19,0.35,-0.01,-0.34,-0.11,0.36,0.13,-0.38,0.33,-0.35,-0.25,-0.38
1,-0.08,1.00,-0.10,-0.00,-0.01,0.00,0.09,-0.54,0.11,0.35,0.04,-0.11,-0.13,-0.10,-0.20
2,0.55,-0.10,1.00,0.27,0.46,-0.15,-0.40,-0.10,0.38,0.03,-0.55,0.16,-0.28,0.00,-0.16
3,0.19,-0.00,0.27,1.00,-0.05,0.05,0.00,-0.09,0.11,-0.07,-0.09,-0.07,-0.04,0.07,0.09
4,0.35,-0.01,0.46,-0.05,1.00,-0.18,-0.49,-0.12,0.29,0.27,-0.67,0.42,-0.40,-0.38,-0.37
5,-0.01,0.00,-0.15,0.05,-0.18,1.00,0.29,0.08,0.02,0.01,0.07,0.01,0.14,-0.06,-0.00
6,-0.34,0.09,-0.40,0.00,-0.49,0.29,1.00,0.09,-0.22,-0.02,0.38,-0.30,0.41,0.25,0.18
7,-0.11,-0.54,-0.10,-0.09,-0.12,0.08,0.09,1.00,-0.18,-0.17,0.08,-0.00,0.26,0.16,0.29
8,0.36,0.11,0.38,0.11,0.29,0.02,-0.22,-0.18,1.00,0.12,-0.43,0.08,-0.28,-0.06,-0.30
9,0.13,0.35,0.03,-0.07,0.27,0.01,-0.02,-0.17,0.12,1.00,-0.21,0.04,-0.22,-0.37,-0.32
10,-0.38,0.04,-0.55,-0.09,-0.67,0.07,0.38,0.08,-0.43,-0.21,1.00,-0.25,0.32,0.24,0.27
11,0.33,-0.11,0.16,-0.07,0.42,0.01,-0.30,-0.00,0.08,0.04,-0.25,1.00,-0.21,-0.31,-0.35
12,-0.35,-0.13,-0.28,-0.04,-0.40,0.14,0.41,0.26,-0.28,-0.22,0.32,-0.21,1.00,0.36,0.35
13,-0.25,-0.10,0.00,0.07,-0.38,-0.06,0.25,0.16,-0.06,-0.37,0.24,-0.31,0.36,1.00,0.32
14,-0.38,-0.20,-0.16,0.09,-0.37,-0.00,0.18,0.29,-0.30,-0.32,0.27,-0.35,0.35,0.32,1.00
