,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.37,0.53,-0.20,0.36,-0.11,-0.34,0.26,-0.05,-0.02,-0.26,0.34,-0.26,-0.15,-0.21
1,-0.37,1.00,-0.28,0.16,-0.26,-0.00,0.26,-0.65,0.17,0.32,0.14,-0.36,0.04,0.00,-0.06
2,0.53,-0.28,1.00,-0.14,0.31,-0.09,-0.28,0.19,0.04,-0.09,-0.35,0.13,-0.18,0.10,-0.05
3,-0.20,0.16,-0.14,1.00,-0.39,0.08,0.24,-0.13,-0.02,-0.01,0.27,-0.29,0.17,0.21,0.29
4,0.36,-0.26,0.31,-0.39,1.00,-0.22,-0.44,0.16,-0.14,-0.02,-0.46,0.50,-0.35,-0.33,-0.35
5,-0.11,-0.00,-0.09,0.08,-0.22,1.00,0.29,0.06,0.11,-0.11,0.09,-0.05,0.19,-0.03,0.03
6,-0.34,0.26,-0.28,0.24,-0.44,0.29,1.00,-0.17,0.04,0.10,0.25,-0.39,0.37,0.23,0.09
7,0.26,-0.65,0.19,-0.13,0.16,0.06,-0.17,1.00,-0.17,-0.12,-0.11,0.31,0.04,0.01,0.11
8,-0.05,0.17,0.04,-0.02,-0.14,0.11,0.04,-0.17,1.00,-0.13,-0.17,-0.07,-0.05,0.17,-0.05
9,-0.02,0.32,-0.09,-0.01,-0.02,-0.11,0.10,-0.12,-0.13,1.00,0.02,-0.15,0.03,-0.16,-0.11
10,-0.26,0.14,-0.35,0.27,-0.46,0.09,0.25,-0.11,-0.17,0.02,1.00,-0.19,0.23,0.05,0.16
11,0.34,-0.36,0.13,-0.29,0.50,-0.05,-0.39,0.31,-0.07,-0.15,-0.19,1.00,-0.23,-0.30,-0.28
12,-0.26,0.04,-0.18,0.17,-0.35,0.19,0.37,0.04,-0.05,0.03,0.23,-0.23,1.00,0.28,0.21
13,-0.15,0.00,0.10,0.21,-0.33,-0.03,0.23,0.01,0.17,-0.16,0.05,-0.30,0.28,1.00,0.21
14,-0.21,-0.06,-0.05,0.29,-0.35,0.03,0.09,0.11,-0.05,-0.11,0.16,-0.28,0.21,0.21,1.00
