,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.00,-0.34,-0.38,0.42,0.38,-0.37,-0.01,-0.30,-0.22,0.07,0.31,0.44,0.36,-0.25,0.06,0.53,-0.07,0.35,0.02,0.26,0.11,0.07,0.25,-0.27,-0.10,0.12,-0.11,-0.10,-0.25,-0.21,0.17,0.05,0.05,0.07,-0.24,-0.23,0.10,-0.01,-0.17,-0.02,0.12,0.04,-0.20,0.18,-0.03,-0.07,0.09,-0.03,-0.09,-0.04
1,-0.34,1.00,0.19,-0.13,0.00,0.14,-0.03,0.13,0.10,0.04,-0.24,-0.22,-0.19,0.13,-0.12,-0.12,0.16,-0.03,-0.07,-0.15,0.19,-0.06,0.14,0.16,0.06,-0.04,0.07,0.08,0.12,0.08,0.01,-0.08,-0.02,-0.10,0.20,0.17,-0.00,0.00,0.11,0.09,-0.00,0.01,0.09,-0.02,0.06,0.00,-0.03,0.02,0.07,0.00
2,-0.38,0.19,1.00,-0.23,-0.14,0.42,-0.26,0.39,0.50,-0.42,-0.42,-0.59,-0.40,0.39,-0.36,-0.15,0.17,-0.32,-0.26,-0.19,-0.11,-0.03,-0.21,0.16,0.14,-0.33,0.05,0.10,0.18,0.45,-0.29,-0.08,-0.07,-0.01,0.19,0.34,-0.06,-0.13,0.10,-0.17,-0.20,-0.10,0.18,-0.33,0.02,0.07,-0.14,0.01,0.15,-0.02
3,0.42,-0.13,-0.23,1.00,0.30,-0.17,-0.06,-0.10,-0.22,0.08,0.16,0.21,0.19,-0.08,-0.03,0.30,-0.01,0.24,-0.00,0.22,0.17,0.03,0.22,-0.07,-0.01,0.10,-0.08,-0.02,-0.13,-0.07,0.13,0.06,0.08,0.05,-0.10,-0.05,0.03,-0.04,-0.05,0.03,0.09,0.00,-0.00,0.17,-0.04,-0.09,0.00,0.00,-0.07,0.00
4,0.38,0.00,-0.14,0.30,1.00,-0.28,0.04,-0.24,-0.22,0.01,0.22,0.14,0.40,-0.15,0.01,0.29,-0.12,0.30,0.09,0.34,0.16,-0.03,0.28,-0.17,-0.08,-0.05,-0.06,-0.04,-0.16,-0.07,0.12,0.02,0.03,0.03,-0.13,-0.15,0.08,0.01,-0.04,-0.08,0.08,-0.04,-0.14,0.18,-0.02,-0.08,-0.05,-0.02,-0.03,-0.03
5,-0.37,0.14,0.42,-0.17,-0.28,1.00,0.10,0.36,0.34,-0.16,-0.31,-0.46,-0.34,0.38,-0.05,-0.17,0.14,-0.20,-0.18,-0.22,-0.05,-0.02,-0.17,0.27,0.18,-0.13,0.27,-0.03,0.44,0.31,-0.31,-0.09,-0.06,-0.01,0.25,0.22,-0.14,-0.06,0.24,-0.05,-0.13,-0.08,0.23,-0.27,0.00,-0.01,-0.25,0.06,0.07,0.01
6,-0.01,-0.03,-0.26,-0.06,0.04,0.10,1.00,0.01,0.09,0.22,0.19,0.00,0.21,-0.14,0.35,0.09,0.08,0.15,0.15,0.06,0.02,-0.03,0.07,0.14,-0.16,0.16,0.28,0.02,0.27,-0.18,-0.04,-0.08,-0.09,-0.04,0.02,-0.29,-0.01,0.00,0.01,0.01,-0.01,-0.01,-0.08,0.01,0.00,-0.06,-0.11,-0.01,-0.01,-0.01
7,-0.30,0.13,0.39,-0.10,-0.24,0.36,0.01,1.00,0.29,-0.14,-0.29,-0.44,-0.34,0.36,-0.37,-0.17,0.23,-0.18,-0.14,-0.19,-0.10,-0.01,-0.11,0.46,-0.04,-0.06,0.05,0.17,0.22,0.16,-0.22,-0.03,-0.05,-0.02,0.19,0.25,-0.04,-0.08,0.13,-0.07,-0.14,-0.06,0.19,-0.24,-0.02,0.02,-0.15,0.03,0.10,-0.00
8,-0.22,0.10,0.50,-0.22,-0.22,0.34,0.09,0.29,1.00,-0.29,-0.14,-0.44,-0.35,0.13,-0.09,0.04,0.37,-0.23,-0.25,-0.13,-0.15,-0.06,-0.17,0.18,-0.18,-0.04,0.24,0.04,0.19,0.19,-0.25,-0.14,-0.12,-0.04,0.12,0.09,-0.05,-0.14,-0.07,-0.02,-0.19,-0.03,0.08,-0.30,0.03,0.04,-0.16,0.00,0.14,-0.02
9,0.07,0.04,-0.42,0.08,0.01,-0.16,0.22,-0.14,-0.29,1.00,0.20,0.25,0.06,-0.14,0.32,0.05,-0.01,0.12,0.09,-0.04,0.07,-0.09,0.10,0.02,-0.07,0.29,0.04,0.08,0.14,-0.37,0.26,-0.11,-0.09,-0.14,-0.07,-0.26,0.05,0.06,0.01,0.08,0.06,0.07,-0.11,0.17,0.03,-0.04,0.05,-0.03,-0.08,-0.02
10,0.31,-0.24,-0.42,0.16,0.22,-0.31,0.19,-0.29,-0.14,0.20,1.00,0.34,0.38,-0.23,0.40,0.15,-0.09,0.24,0.33,0.24,0.01,-0.06,0.10,-0.16,-0.21,0.17,-0.00,0.03,-0.16,-0.19,0.16,0.00,0.00,0.01,-0.19,-0.21,-0.06,-0.01,-0.16,0.15,-0.00,0.02,-0.12,0.16,-0.11,-0.11,0.01,-0.03,-0.08,-0.02
11,0.44,-0.22,-0.59,0.21,0.14,-0.46,0.00,-0.44,-0.44,0.25,0.34,1.00,0.37,-0.36,0.29,0.14,-0.18,0.26,0.31,0.24,0.07,0.15,0.15,-0.34,-0.08,0.24,-0.26,-0.10,-0.28,-0.33,0.28,0.16,0.16,0.09,-0.25,-0.24,0.23,0.13,-0.17,0.12,0.15,0.09,-0.20,0.28,-0.07,-0.09,0.24,-0.05,-0.15,-0.02
