,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.00,-0.27,-0.15,0.38,0.27,-0.17,-0.06,-0.12,-0.02,-0.06,0.15,0.25,0.16,-0.06,-0.09,0.51,0.06,0.23,-0.13,0.16,0.05,0.07,0.16,-0.16,-0.02,0.05,-0.06,-0.05,-0.11,-0.05,-0.00,0.01,0.03,0.07,-0.18,-0.08,0.10,-0.07,-0.13,-0.07,0.04,0.03,-0.14,0.02,-0.02,-0.06,0.03,-0.02,-0.03,-0.04
1,-0.27,1.00,0.11,-0.10,0.12,0.04,-0.02,0.03,0.00,0.05,-0.19,-0.12,-0.08,0.05,-0.08,-0.08,0.10,0.08,-0.03,-0.07,0.26,-0.06,0.24,0.08,0.02,-0.02,0.03,0.04,0.05,0.02,0.07,-0.06,-0.01,-0.09,0.17,0.11,0.01,0.03,0.09,0.08,0.04,0.02,0.04,0.04,0.05,0.00,-0.00,0.02,0.05,-0.00
2,-0.15,0.11,1.00,-0.09,0.08,0.16,-0.28,0.16,0.35,-0.41,-0.27,-0.38,-0.17,0.17,-0.28,-0.03,0.01,-0.15,-0.14,0.01,-0.02,0.03,-0.07,-0.06,0.05,-0.31,-0.06,0.02,-0.05,0.36,-0.18,0.01,0.02,0.07,0.08,0.21,0.01,-0.10,-0.00,-0.18,-0.14,-0.08,0.06,-0.20,0.01,0.04,-0.07,-0.01,0.10,-0.04
3,0.38,-0.10,-0.09,1.00,0.24,-0.04,-0.10,0.02,-0.14,-0.01,0.04,0.09,0.09,0.03,-0.13,0.26,0.05,0.15,-0.10,0.17,0.13,0.01,0.16,0.01,0.03,0.04,-0.06,0.02,-0.07,0.03,0.02,0.04,0.06,0.05,-0.04,0.08,0.02,-0.06,0.01,-0.01,0.05,-0.02,0.07,0.08,-0.05,-0.08,-0.03,0.01,-0.04,0.01
4,0.27,0.12,0.08,0.24,1.00,-0.13,-0.03,-0.09,-0.10,-0.10,0.06,-0.03,0.29,0.02,-0.13,0.24,-0.03,0.23,-0.02,0.26,0.17,-0.05,0.25,-0.09,-0.02,-0.13,-0.03,0.01,-0.06,0.07,0.00,-0.03,-0.00,0.00,-0.06,-0.00,0.06,-0.02,0.02,-0.12,0.04,-0.05,-0.08,0.07,-0.01,-0.06,-0.09,-0.00,0.02,-0.03
5,-0.17,0.04,0.16,-0.04,-0.13,1.00,0.19,0.17,0.14,-0.03,-0.15,-0.27,-0.12,0.17,0.11,-0.07,-0.01,-0.02,-0.04,-0.08,0.02,0.02,-0.05,0.12,0.11,-0.06,0.25,-0.15,0.34,0.16,-0.19,-0.01,-0.00,0.04,0.17,0.03,-0.09,-0.02,0.20,-0.03,-0.06,-0.07,0.13,-0.14,-0.01,-0.06,-0.22,0.05,-0.00,0.01
6,-0.06,-0.02,-0.28,-0.10,-0.03,0.19,1.00,0.08,0.13,0.25,0.17,-0.06,0.18,-0.14,0.35,0.06,0.12,0.13,0.14,-0.00,-0.00,-0.05,0.04,0.19,-0.15,0.19,0.32,0.00,0.35,-0.20,-0.05,-0.10,-0.11,-0.07,0.06,-0.32,-0.02,0.00,0.03,0.01,-0.03,-0.01,-0.08,-0.02,0.02,-0.06,-0.14,-0.01,-0.00,-0.01
7,-0.12,0.03,0.16,0.02,-0.09,0.17,0.08,1.00,0.13,-0.01,-0.13,-0.27,-0.14,0.21,-0.27,-0.08,0.14,-0.02,0.01,-0.04,-0.05,0.02,0.01,0.39,-0.14,0.02,-0.01,0.11,0.10,0.00,-0.12,0.03,-0.00,0.02,0.10,0.10,0.01,-0.06,0.07,-0.06,-0.08,-0.05,0.10,-0.13,-0.05,-0.01,-0.12,0.02,0.05,-0.00
8,-0.02,0.00,0.35,-0.14,-0.10,0.14,0.13,0.13,1.00,-0.22,0.03,-0.27,-0.20,-0.09,0.01,0.15,0.29,-0.09,-0.17,-0.00,-0.11,-0.02,-0.08,0.06,-0.29,0.05,0.19,-0.04,0.03,0.05,-0.17,-0.08,-0.06,0.01,0.03,-0.07,0.00,-0.11,-0.17,-0.00,-0.15,-0.01,-0.03,-0.23,0.03,0.02,-0.11,-0.01,0.11,-0.04
9,-0.06,0.05,-0.41,-0.01,-0.10,-0.03,0.25,-0.01,-0.22,1.00,0.14,0.18,-0.05,-0.04,0.31,-0.04,0.06,0.03,0.05,-0.13,0.00,-0.12,0.02,0.12,-0.05,0.30,0.08,0.10,0.26,-0.35,0.21,-0.16,-0.15,-0.18,-0.01,-0.22,0.03,0.06,0.07,0.07,0.02,0.06,-0.07,0.09,0.04,-0.03,0.01,-0.02,-0.07,-0.02
