,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.33,0.48,-0.16,0.32,-0.07,-0.28,0.15,-0.02,-0.02,-0.22,0.31,-0.25,-0.16,-0.17
1,-0.33,1.00,-0.24,0.08,-0.14,-0.02,0.19,-0.63,0.18,0.32,0.07,-0.30,-0.04,-0.05,-0.13
2,0.48,-0.24,1.00,-0.16,0.31,-0.09,-0.25,0.12,0.07,-0.06,-0.35,0.09,-0.18,0.11,-0.04
3,-0.16,0.08,-0.16,1.00,-0.41,0.04,0.22,-0.04,-0.06,-0.03,0.29,-0.27,0.17,0.20,0.30
4,0.32,-0.14,0.31,-0.41,1.00,-0.18,-0.42,-0.00,-0.10,-0.01,-0.48,0.50,-0.34,-0.36,-0.35
5,-0.07,-0.02,-0.09,0.04,-0.18,1.00,0.23,0.16,0.12,-0.06,0.04,-0.00,0.16,-0.06,0.02
6,-0.28,0.19,-0.25,0.22,-0.42,0.23,1.00,-0.08,0.06,0.06,0.26,-0.35,0.35,0.24,0.08
7,0.15,-0.63,0.12,-0.04,-0.00,0.16,-0.08,1.00,-0.18,-0.12,-0.04,0.21,0.16,0.10,0.20
8,-0.02,0.18,0.07,-0.06,-0.10,0.12,0.06,-0.18,1.00,-0.11,-0.17,-0.04,-0.08,0.18,-0.08
9,-0.02,0.32,-0.06,-0.03,-0.01,-0.06,0.06,-0.12,-0.11,1.00,-0.04,-0.15,0.03,-0.16,-0.10
10,-0.22,0.07,-0.35,0.29,-0.48,0.04,0.26,-0.04,-0.17,-0.04,1.00,-0.19,0.22,0.07,0.15
11,0.31,-0.30,0.09,-0.27,0.50,-0.00,-0.35,0.21,-0.04,-0.15,-0.19,1.00,-0.21,-0.30,-0.29
12,-0.25,-0.04,-0.18,0.17,-0.34,0.16,0.35,0.16,-0.08,0.03,0.22,-0.21,1.00,0.27,0.22
13,-0.16,-0.05,0.11,0.20,-0.36,-0.06,0.24,0.10,0.18,-0.16,0.07,-0.30,0.27,1.00,0.21
14,-0.17,-0.13,-0.04,0.30,-0.35,0.02,0.08,0.20,-0.08,-0.10,0.15,-0.29,0.22,0.21,1.00
