,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.18,0.50,-0.02,0.33,-0.04,-0.29,-0.05,0.25,0.04,-0.29,0.30,-0.29,-0.16,-0.23
1,-0.18,1.00,-0.21,-0.03,-0.04,0.08,0.17,-0.45,0.08,0.30,0.06,-0.11,-0.01,-0.11,-0.13
2,0.50,-0.21,1.00,0.12,0.29,-0.13,-0.31,0.02,0.28,-0.05,-0.42,0.08,-0.25,0.15,-0.02
3,-0.02,-0.03,0.12,1.00,-0.34,-0.00,0.17,0.04,-0.03,-0.18,0.19,-0.24,0.15,0.29,0.29
4,0.33,-0.04,0.29,-0.34,1.00,-0.09,-0.44,-0.11,0.20,0.26,-0.59,0.53,-0.39,-0.45,-0.41
5,-0.04,0.08,-0.13,-0.00,-0.09,1.00,0.24,0.11,0.10,0.10,0.02,0.04,0.12,-0.08,-0.06
6,-0.29,0.17,-0.31,0.17,-0.44,0.24,1.00,0.06,-0.13,-0.01,0.37,-0.30,0.41,0.22,0.14
7,-0.05,-0.45,0.02,0.04,-0.11,0.11,0.06,1.00,-0.14,-0.12,0.06,-0.00,0.23,0.19,0.25
8,0.25,0.08,0.28,-0.03,0.20,0.10,-0.13,-0.14,1.00,0.04,-0.32,0.12,-0.21,0.05,-0.18
9,0.04,0.30,-0.05,-0.18,0.26,0.10,-0.01,-0.12,0.04,1.00,-0.22,0.10,-0.10,-0.31,-0.27
10,-0.29,0.06,-0.42,0.19,-0.59,0.02,0.37,0.06,-0.32,-0.22,1.00,-0.24,0.33,0.22,0.24
11,0.30,-0.11,0.08,-0.24,0.53,0.04,-0.30,-0.00,0.12,0.10,-0.24,1.00,-0.24,-0.33,-0.38
12,-0.29,-0.01,-0.25,0.15,-0.39,0.12,0.41,0.23,-0.21,-0.10,0.33,-0.24,1.00,0.25,0.28
13,-0.16,-0.11,0.15,0.29,-0.45,-0.08,0.22,0.19,0.05,-0.31,0.22,-0.33,0.25,1.00,0.31
14,-0.23,-0.13,-0.02,0.29,-0.41,-0.06,0.14,0.25,-0.18,-0.27,0.24,-0.38,0.28,0.31,1.00
