,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.09,0.57,0.09,0.40,-0.01,-0.34,-0.17,0.37,0.14,-0.42,0.37,-0.40,-0.24,-0.36
1,-0.09,1.00,-0.12,-0.07,0.03,0.02,0.09,-0.53,0.11,0.36,-0.02,-0.08,-0.12,-0.13,-0.22
2,0.57,-0.12,1.00,0.18,0.44,-0.15,-0.38,-0.13,0.40,0.04,-0.54,0.17,-0.34,0.04,-0.16
3,0.09,-0.07,0.18,1.00,-0.18,0.01,0.07,-0.02,0.02,-0.14,0.05,-0.16,0.04,0.17,0.22
4,0.40,0.03,0.44,-0.18,1.00,-0.10,-0.49,-0.20,0.33,0.32,-0.71,0.51,-0.45,-0.44,-0.45
5,-0.01,0.02,-0.15,0.01,-0.10,1.00,0.25,0.15,0.06,0.08,0.00,0.06,0.12,-0.12,-0.03
6,-0.34,0.09,-0.38,0.07,-0.49,0.25,1.00,0.12,-0.22,-0.07,0.41,-0.33,0.45,0.26,0.18
7,-0.17,-0.53,-0.13,-0.02,-0.20,0.15,0.12,1.00,-0.22,-0.19,0.16,-0.06,0.32,0.20,0.34
8,0.37,0.11,0.40,0.02,0.33,0.06,-0.22,-0.22,1.00,0.10,-0.46,0.16,-0.32,-0.02,-0.30
9,0.14,0.36,0.04,-0.14,0.32,0.08,-0.07,-0.19,0.10,1.00,-0.30,0.10,-0.22,-0.38,-0.32
10,-0.42,-0.02,-0.54,0.05,-0.71,0.00,0.41,0.16,-0.46,-0.30,1.00,-0.32,0.39,0.27,0.32
11,0.37,-0.08,0.17,-0.16,0.51,0.06,-0.33,-0.06,0.16,0.10,-0.32,1.00,-0.27,-0.36,-0.42
12,-0.40,-0.12,-0.34,0.04,-0.45,0.12,0.45,0.32,-0.32,-0.22,0.39,-0.27,1.00,0.33,0.36
13,-0.24,-0.13,0.04,0.17,-0.44,-0.12,0.26,0.20,-0.02,-0.38,0.27,-0.36,0.33,1.00,0.34
14,-0.36,-0.22,-0.16,0.22,-0.45,-0.03,0.18,0.34,-0.30,-0.32,0.32,-0.42,0.36,0.34,1.00
