,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.11,0.56,0.11,0.36,-0.01,-0.32,-0.15,0.35,0.11,-0.39,0.34,-0.37,-0.21,-0.31
1,-0.11,1.00,-0.14,-0.09,0.02,0.04,0.11,-0.50,0.09,0.34,-0.00,-0.08,-0.09,-0.13,-0.20
2,0.56,-0.14,1.00,0.21,0.41,-0.14,-0.36,-0.10,0.39,0.01,-0.51,0.14,-0.32,0.07,-0.12
3,0.11,-0.09,0.21,1.00,-0.19,-0.01,0.07,-0.01,0.02,-0.17,0.05,-0.16,0.04,0.20,0.22
4,0.36,0.02,0.41,-0.19,1.00,-0.08,-0.46,-0.18,0.30,0.32,-0.69,0.50,-0.43,-0.44,-0.42
5,-0.01,0.04,-0.14,-0.01,-0.08,1.00,0.24,0.13,0.08,0.11,-0.01,0.07,0.11,-0.13,-0.06
6,-0.32,0.11,-0.36,0.07,-0.46,0.24,1.00,0.10,-0.20,-0.05,0.40,-0.30,0.43,0.24,0.15
7,-0.15,-0.50,-0.10,-0.01,-0.18,0.13,0.10,1.00,-0.19,-0.18,0.14,-0.04,0.30,0.20,0.31
8,0.35,0.09,0.39,0.02,0.30,0.08,-0.20,-0.19,1.00,0.09,-0.43,0.16,-0.30,-0.00,-0.27
9,0.11,0.34,0.01,-0.17,0.32,0.11,-0.05,-0.18,0.09,1.00,-0.29,0.11,-0.19,-0.37,-0.32
10,-0.39,-0.00,-0.51,0.05,-0.69,-0.01,0.40,0.14,-0.43,-0.29,1.00,-0.30,0.38,0.26,0.29
11,0.34,-0.08,0.14,-0.16,0.50,0.07,-0.30,-0.04,0.16,0.11,-0.30,1.00,-0.25,-0.34,-0.40
12,-0.37,-0.09,-0.32,0.04,-0.43,0.11,0.43,0.30,-0.30,-0.19,0.38,-0.25,1.00,0.31,0.32
13,-0.21,-0.13,0.07,0.20,-0.44,-0.13,0.24,0.20,-0.00,-0.37,0.26,-0.34,0.31,1.00,0.33
14,-0.31,-0.20,-0.12,0.22,-0.42,-0.06,0.15,0.31,-0.27,-0.32,0.29,-0.40,0.32,0.33,1.00
