,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.40,0.42,0.00,0.25,-0.10,-0.29,0.25,-0.15,-0.11,0.02,0.30,-0.15,-0.15,0.06
1,-0.40,1.00,-0.34,0.09,-0.35,0.11,0.40,-0.61,0.28,0.39,0.01,-0.41,0.05,0.04,-0.21
2,0.42,-0.34,1.00,-0.05,0.26,-0.11,-0.26,0.25,-0.07,-0.12,-0.07,0.10,-0.07,0.13,0.13
3,0.00,0.09,-0.05,1.00,-0.11,0.04,0.13,-0.06,-0.01,0.05,0.17,-0.07,0.06,0.11,0.06
4,0.25,-0.35,0.26,-0.11,1.00,-0.23,-0.37,0.26,-0.28,-0.19,-0.08,0.37,-0.17,-0.18,0.06
5,-0.10,0.11,-0.11,0.04,-0.23,1.00,0.26,0.01,0.18,0.00,0.03,-0.05,0.12,-0.03,-0.09
6,-0.29,0.40,-0.26,0.13,-0.37,0.26,1.00,-0.29,0.21,0.20,0.10,-0.33,0.26,0.16,-0.14
7,0.25,-0.61,0.25,-0.06,0.26,0.01,-0.29,1.00,-0.25,-0.19,0.01,0.37,0.05,-0.03,0.23
8,-0.15,0.28,-0.07,-0.01,-0.28,0.18,0.21,-0.25,1.00,-0.06,-0.11,-0.15,0.02,0.24,-0.14
9,-0.11,0.39,-0.12,0.05,-0.19,0.00,0.20,-0.19,-0.06,1.00,0.02,-0.24,0.12,-0.05,-0.14
10,0.02,0.01,-0.07,0.17,-0.08,0.03,0.10,0.01,-0.11,0.02,1.00,0.08,0.04,-0.05,-0.01
11,0.30,-0.41,0.10,-0.07,0.37,-0.05,-0.33,0.37,-0.15,-0.24,0.08,1.00,-0.11,-0.16,-0.03
12,-0.15,0.05,-0.07,0.06,-0.17,0.12,0.26,0.05,0.02,0.12,0.04,-0.11,1.00,0.19,0.09
13,-0.15,0.04,0.13,0.11,-0.18,-0.03,0.16,-0.03,0.24,-0.05,-0.05,-0.16,0.19,1.00,0.02
14,0.06,-0.21,0.13,0.06,0.06,-0.09,-0.14,0.23,-0.14,-0.14,-0.01,-0.03,0.09,0.02,1.00
