,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.27,0.35,0.15,0.05,-0.01,-0.14,0.14,-0.08,-0.02,0.04,0.19,-0.11,-0.12,0.04
1,-0.27,1.00,-0.24,0.02,-0.17,-0.07,0.18,-0.62,0.17,0.36,-0.03,-0.34,-0.12,-0.07,-0.20
2,0.35,-0.24,1.00,-0.02,0.20,-0.06,-0.15,0.16,-0.02,-0.06,-0.05,-0.02,-0.00,0.16,0.09
3,0.15,0.02,-0.02,1.00,-0.01,0.01,0.05,-0.03,-0.08,0.04,0.13,-0.03,-0.01,0.03,0.05
4,0.05,-0.17,0.20,-0.01,1.00,-0.19,-0.27,0.11,-0.23,-0.11,-0.11,0.21,-0.13,-0.10,0.08
5,-0.01,-0.07,-0.06,0.01,-0.19,1.00,0.22,0.14,0.10,-0.10,0.03,0.05,0.13,-0.07,-0.06
6,-0.14,0.18,-0.15,0.05,-0.27,0.22,1.00,-0.14,0.11,0.07,0.10,-0.21,0.22,0.14,-0.13
7,0.14,-0.62,0.16,-0.03,0.11,0.14,-0.14,1.00,-0.19,-0.17,0.02,0.31,0.17,0.05,0.20
8,-0.08,0.17,-0.02,-0.08,-0.23,0.10,0.11,-0.19,1.00,-0.17,-0.15,-0.07,-0.03,0.22,-0.13
9,-0.02,0.36,-0.06,0.04,-0.11,-0.10,0.07,-0.17,-0.17,1.00,0.05,-0.23,0.05,-0.13,-0.10
10,0.04,-0.03,-0.05,0.13,-0.11,0.03,0.10,0.02,-0.15,0.05,1.00,0.10,0.02,-0.08,-0.04
11,0.19,-0.34,-0.02,-0.03,0.21,0.05,-0.21,0.31,-0.07,-0.23,0.10,1.00,-0.04,-0.13,-0.05
12,-0.11,-0.12,-0.00,-0.01,-0.13,0.13,0.22,0.17,-0.03,0.05,0.02,-0.04,1.00,0.22,0.10
13,-0.12,-0.07,0.16,0.03,-0.10,-0.07,0.14,0.05,0.22,-0.13,-0.08,-0.13,0.22,1.00,0.01
14,0.04,-0.20,0.09,0.05,0.08,-0.06,-0.13,0.20,-0.13,-0.10,-0.04,-0.05,0.10,0.01,1.00
