,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.30,0.35,0.17,0.04,0.00,-0.14,0.17,-0.11,-0.01,0.03,0.20,-0.13,-0.13,0.05
1,-0.30,1.00,-0.25,0.01,-0.16,-0.10,0.17,-0.66,0.19,0.37,-0.03,-0.37,-0.14,-0.08,-0.21
2,0.35,-0.25,1.00,-0.03,0.20,-0.06,-0.17,0.18,-0.03,-0.07,-0.07,-0.02,-0.01,0.16,0.09
3,0.17,0.01,-0.03,1.00,-0.01,0.01,0.04,-0.02,-0.11,0.05,0.11,-0.04,-0.03,0.01,0.07
4,0.04,-0.16,0.20,-0.01,1.00,-0.21,-0.29,0.09,-0.24,-0.12,-0.13,0.20,-0.16,-0.10,0.09
5,0.00,-0.10,-0.06,0.01,-0.21,1.00,0.22,0.16,0.08,-0.12,0.03,0.06,0.14,-0.07,-0.05
6,-0.14,0.17,-0.17,0.04,-0.29,0.22,1.00,-0.13,0.12,0.05,0.09,-0.23,0.23,0.16,-0.14
7,0.17,-0.66,0.18,-0.02,0.09,0.16,-0.13,1.00,-0.21,-0.18,0.02,0.33,0.17,0.05,0.21
8,-0.11,0.19,-0.03,-0.11,-0.24,0.08,0.12,-0.21,1.00,-0.19,-0.17,-0.09,-0.04,0.21,-0.13
9,-0.01,0.37,-0.07,0.05,-0.12,-0.12,0.05,-0.18,-0.19,1.00,0.06,-0.25,0.03,-0.14,-0.09
10,0.03,-0.03,-0.07,0.11,-0.13,0.03,0.09,0.02,-0.17,0.06,1.00,0.08,0.02,-0.09,-0.04
11,0.20,-0.37,-0.02,-0.04,0.20,0.06,-0.23,0.33,-0.09,-0.25,0.08,1.00,-0.05,-0.14,-0.04
12,-0.13,-0.14,-0.01,-0.03,-0.16,0.14,0.23,0.17,-0.04,0.03,0.02,-0.05,1.00,0.24,0.10
13,-0.13,-0.08,0.16,0.01,-0.10,-0.07,0.16,0.05,0.21,-0.14,-0.09,-0.14,0.24,1.00,0.01
14,0.05,-0.21,0.09,0.07,0.09,-0.05,-0.14,0.21,-0.13,-0.09,-0.04,-0.04,0.10,0.01,1.00
