,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.31,0.35,0.15,0.05,0.00,-0.15,0.18,-0.11,-0.02,0.02,0.21,-0.13,-0.13,0.04
1,-0.31,1.00,-0.26,0.02,-0.17,-0.10,0.17,-0.67,0.20,0.36,-0.03,-0.37,-0.14,-0.08,-0.20
2,0.35,-0.26,1.00,-0.04,0.20,-0.05,-0.17,0.18,-0.04,-0.07,-0.06,-0.01,-0.01,0.15,0.08
3,0.15,0.02,-0.04,1.00,-0.01,0.00,0.04,-0.02,-0.11,0.05,0.11,-0.04,-0.03,0.02,0.06
4,0.05,-0.17,0.20,-0.01,1.00,-0.20,-0.29,0.10,-0.24,-0.12,-0.12,0.20,-0.16,-0.11,0.09
5,0.00,-0.10,-0.05,0.00,-0.20,1.00,0.22,0.16,0.07,-0.13,0.03,0.06,0.15,-0.07,-0.05
6,-0.15,0.17,-0.17,0.04,-0.29,0.22,1.00,-0.13,0.12,0.05,0.09,-0.23,0.23,0.16,-0.12
7,0.18,-0.67,0.18,-0.02,0.10,0.16,-0.13,1.00,-0.23,-0.17,0.02,0.33,0.17,0.05,0.20
8,-0.11,0.20,-0.04,-0.11,-0.24,0.07,0.12,-0.23,1.00,-0.19,-0.16,-0.08,-0.04,0.21,-0.13
9,-0.02,0.36,-0.07,0.05,-0.12,-0.13,0.05,-0.17,-0.19,1.00,0.06,-0.25,0.04,-0.14,-0.08
10,0.02,-0.03,-0.06,0.11,-0.12,0.03,0.09,0.02,-0.16,0.06,1.00,0.08,0.03,-0.08,-0.04
11,0.21,-0.37,-0.01,-0.04,0.20,0.06,-0.23,0.33,-0.08,-0.25,0.08,1.00,-0.05,-0.14,-0.04
12,-0.13,-0.14,-0.01,-0.03,-0.16,0.15,0.23,0.17,-0.04,0.04,0.03,-0.05,1.00,0.24,0.10
13,-0.13,-0.08,0.15,0.02,-0.11,-0.07,0.16,0.05,0.21,-0.14,-0.08,-0.14,0.24,1.00,0.02
14,0.04,-0.20,0.08,0.06,0.09,-0.05,-0.12,0.20,-0.13,-0.08,-0.04,-0.04,0.10,0.02,1.00
