,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.01,0.56,0.26,0.31,0.06,-0.27,-0.17,0.43,0.18,-0.43,0.27,-0.42,-0.24,-0.42
1,-0.01,1.00,-0.07,-0.02,0.01,0.03,0.11,-0.52,0.13,0.39,0.01,-0.11,-0.18,-0.13,-0.23
2,0.56,-0.07,1.00,0.32,0.45,-0.12,-0.35,-0.14,0.42,0.05,-0.56,0.08,-0.33,0.06,-0.19
3,0.26,-0.02,0.32,1.00,0.03,0.06,-0.02,-0.11,0.18,-0.02,-0.18,-0.03,-0.13,0.03,0.02
4,0.31,0.01,0.45,0.03,1.00,-0.15,-0.45,-0.07,0.27,0.28,-0.66,0.32,-0.40,-0.31,-0.34
5,0.06,0.03,-0.12,0.06,-0.15,1.00,0.27,0.07,0.04,0.05,-0.00,0.05,0.10,-0.12,-0.05
6,-0.27,0.11,-0.35,-0.02,-0.45,0.27,1.00,0.03,-0.20,-0.04,0.38,-0.22,0.40,0.21,0.12
7,-0.17,-0.52,-0.14,-0.11,-0.07,0.07,0.03,1.00,-0.19,-0.19,0.09,0.07,0.28,0.12,0.28
8,0.43,0.13,0.42,0.18,0.27,0.04,-0.20,-0.19,1.00,0.11,-0.45,0.04,-0.34,-0.02,-0.32
9,0.18,0.39,0.05,-0.02,0.28,0.05,-0.04,-0.19,0.11,1.00,-0.24,0.02,-0.25,-0.37,-0.37
10,-0.43,0.01,-0.56,-0.18,-0.66,-0.00,0.38,0.09,-0.45,-0.24,1.00,-0.19,0.36,0.21,0.30
11,0.27,-0.11,0.08,-0.03,0.32,0.05,-0.22,0.07,0.04,0.02,-0.19,1.00,-0.15,-0.23,-0.30
12,-0.42,-0.18,-0.33,-0.13,-0.40,0.10,0.40,0.28,-0.34,-0.25,0.36,-0.15,1.00,0.31,0.36
13,-0.24,-0.13,0.06,0.03,-0.31,-0.12,0.21,0.12,-0.02,-0.37,0.21,-0.23,0.31,1.00,0.30
14,-0.42,-0.23,-0.19,0.02,-0.34,-0.05,0.12,0.28,-0.32,-0.37,0.30,-0.30,0.36,0.30,1.00
