,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.37,0.47,-0.20,0.33,-0.16,-0.32,0.22,-0.09,-0.06,-0.11,0.28,-0.22,-0.12,-0.11
1,-0.37,1.00,-0.30,0.22,-0.36,0.14,0.40,-0.54,0.20,0.31,0.12,-0.37,0.13,0.04,-0.05
2,0.47,-0.30,1.00,-0.09,0.25,-0.11,-0.25,0.19,0.01,-0.11,-0.20,0.08,-0.15,0.16,0.06
3,-0.20,0.22,-0.09,1.00,-0.32,0.12,0.26,-0.16,0.07,0.02,0.19,-0.20,0.17,0.20,0.17
4,0.33,-0.36,0.25,-0.32,1.00,-0.25,-0.43,0.29,-0.23,-0.06,-0.25,0.42,-0.27,-0.24,-0.13
5,-0.16,0.14,-0.11,0.12,-0.25,1.00,0.30,-0.02,0.16,-0.00,0.07,-0.10,0.19,-0.00,-0.01
6,-0.32,0.40,-0.25,0.26,-0.43,0.30,1.00,-0.28,0.15,0.15,0.21,-0.34,0.34,0.17,-0.01
7,0.22,-0.54,0.19,-0.16,0.29,-0.02,-0.28,1.00,-0.18,-0.12,-0.10,0.36,-0.02,-0.06,0.10
8,-0.09,0.20,0.01,0.07,-0.23,0.16,0.15,-0.18,1.00,-0.13,-0.09,-0.12,0.04,0.23,-0.05
9,-0.06,0.31,-0.11,0.02,-0.06,-0.00,0.15,-0.12,-0.13,1.00,0.03,-0.15,0.11,-0.12,-0.13
10,-0.11,0.12,-0.20,0.19,-0.25,0.07,0.21,-0.10,-0.09,0.03,1.00,-0.02,0.10,-0.01,0.03
11,0.28,-0.37,0.08,-0.20,0.42,-0.10,-0.34,0.36,-0.12,-0.15,-0.02,1.00,-0.17,-0.19,-0.15
12,-0.22,0.13,-0.15,0.17,-0.27,0.19,0.34,-0.02,0.04,0.11,0.10,-0.17,1.00,0.18,0.14
13,-0.12,0.04,0.16,0.20,-0.24,-0.00,0.17,-0.06,0.23,-0.12,-0.01,-0.19,0.18,1.00,0.12
14,-0.11,-0.05,0.06,0.17,-0.13,-0.01,-0.01,0.10,-0.05,-0.13,0.03,-0.15,0.14,0.12,1.00
