,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.24,0.40,-0.02,0.11,-0.06,-0.15,0.12,-0.10,0.01,-0.04,0.16,-0.12,-0.07,-0.06
1,-0.24,1.00,-0.22,0.09,-0.19,-0.06,0.21,-0.61,0.16,0.36,0.03,-0.35,-0.11,-0.12,-0.13
2,0.40,-0.22,1.00,-0.08,0.21,-0.05,-0.17,0.12,-0.03,-0.07,-0.13,-0.04,-0.04,0.18,0.06
3,-0.02,0.09,-0.08,1.00,-0.09,0.01,0.08,-0.08,-0.06,0.03,0.12,-0.09,0.02,0.06,0.11
4,0.11,-0.19,0.21,-0.09,1.00,-0.20,-0.31,0.15,-0.24,-0.07,-0.19,0.22,-0.19,-0.09,0.03
5,-0.06,-0.06,-0.05,0.01,-0.20,1.00,0.22,0.09,0.08,-0.13,0.03,0.02,0.17,-0.08,-0.03
6,-0.15,0.21,-0.17,0.08,-0.31,0.22,1.00,-0.17,0.11,0.06,0.12,-0.24,0.24,0.13,-0.10
7,0.12,-0.61,0.12,-0.08,0.15,0.09,-0.17,1.00,-0.19,-0.16,-0.04,0.35,0.13,0.03,0.15
8,-0.10,0.16,-0.03,-0.06,-0.24,0.08,0.11,-0.19,1.00,-0.21,-0.13,-0.11,0.01,0.17,-0.08
9,0.01,0.36,-0.07,0.03,-0.07,-0.13,0.06,-0.16,-0.21,1.00,0.09,-0.23,0.02,-0.16,-0.08
10,-0.04,0.03,-0.13,0.12,-0.19,0.03,0.12,-0.04,-0.13,0.09,1.00,0.05,0.03,-0.09,-0.02
11,0.16,-0.35,-0.04,-0.09,0.22,0.02,-0.24,0.35,-0.11,-0.23,0.05,1.00,-0.06,-0.13,-0.06
12,-0.12,-0.11,-0.04,0.02,-0.19,0.17,0.24,0.13,0.01,0.02,0.03,-0.06,1.00,0.23,0.10
13,-0.07,-0.12,0.18,0.06,-0.09,-0.08,0.13,0.03,0.17,-0.16,-0.09,-0.13,0.23,1.00,0.07
14,-0.06,-0.13,0.06,0.11,0.03,-0.03,-0.10,0.15,-0.08,-0.08,-0.02,-0.06,0.10,0.07,1.00
