,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.21,0.38,0.02,0.06,-0.03,-0.11,0.07,-0.05,0.01,-0.00,0.13,-0.09,-0.07,-0.06
1,-0.21,1.00,-0.20,0.08,-0.18,-0.03,0.21,-0.55,0.14,0.35,0.03,-0.31,-0.11,-0.09,-0.14
2,0.38,-0.20,1.00,-0.04,0.21,-0.06,-0.16,0.09,0.01,-0.07,-0.13,-0.05,-0.02,0.20,0.07
3,0.02,0.08,-0.04,1.00,-0.07,0.03,0.09,-0.07,-0.04,0.03,0.10,-0.06,0.01,0.05,0.08
4,0.06,-0.18,0.21,-0.07,1.00,-0.20,-0.29,0.16,-0.21,-0.07,-0.19,0.20,-0.14,-0.06,0.06
5,-0.03,-0.03,-0.06,0.03,-0.20,1.00,0.23,0.08,0.09,-0.10,0.04,0.02,0.14,-0.10,-0.04
6,-0.11,0.21,-0.16,0.09,-0.29,0.23,1.00,-0.16,0.09,0.08,0.13,-0.20,0.22,0.10,-0.12
7,0.07,-0.55,0.09,-0.07,0.16,0.08,-0.16,1.00,-0.15,-0.14,-0.03,0.31,0.14,0.01,0.16
8,-0.05,0.14,0.01,-0.04,-0.21,0.09,0.09,-0.15,1.00,-0.18,-0.13,-0.10,0.01,0.18,-0.09
9,0.01,0.35,-0.07,0.03,-0.07,-0.10,0.08,-0.14,-0.18,1.00,0.08,-0.21,0.04,-0.15,-0.11
10,-0.00,0.03,-0.13,0.10,-0.19,0.04,0.13,-0.03,-0.13,0.08,1.00,0.07,-0.00,-0.09,-0.04
11,0.13,-0.31,-0.05,-0.06,0.20,0.02,-0.20,0.31,-0.10,-0.21,0.07,1.00,-0.03,-0.11,-0.06
12,-0.09,-0.11,-0.02,0.01,-0.14,0.14,0.22,0.14,0.01,0.04,-0.00,-0.03,1.00,0.20,0.11
13,-0.07,-0.09,0.20,0.05,-0.06,-0.10,0.10,0.01,0.18,-0.15,-0.09,-0.11,0.20,1.00,0.05
14,-0.06,-0.14,0.07,0.08,0.06,-0.04,-0.12,0.16,-0.09,-0.11,-0.04,-0.06,0.11,0.05,1.00
