,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.25,0.56,-0.22,0.43,-0.08,-0.33,0.12,0.16,0.12,-0.37,0.32,-0.37,-0.19,-0.35
1,-0.25,1.00,-0.21,0.04,-0.15,-0.00,0.17,-0.58,0.15,0.30,0.07,-0.26,-0.03,-0.08,-0.10
2,0.56,-0.21,1.00,-0.08,0.33,-0.08,-0.26,0.09,0.20,0.02,-0.40,0.11,-0.26,0.11,-0.13
3,-0.22,0.04,-0.08,1.00,-0.44,0.03,0.24,-0.07,-0.09,-0.17,0.31,-0.28,0.22,0.28,0.37
4,0.43,-0.15,0.33,-0.44,1.00,-0.15,-0.45,0.11,0.06,0.20,-0.58,0.50,-0.43,-0.38,-0.44
5,-0.08,-0.00,-0.08,0.03,-0.15,1.00,0.25,0.09,0.09,-0.05,0.03,-0.03,0.18,-0.06,0.02
6,-0.33,0.17,-0.26,0.24,-0.45,0.25,1.00,-0.12,-0.06,-0.03,0.32,-0.35,0.41,0.25,0.16
7,0.12,-0.58,0.09,-0.07,0.11,0.09,-0.12,1.00,-0.16,-0.10,-0.07,0.25,0.09,0.03,0.12
8,0.16,0.15,0.20,-0.09,0.06,0.09,-0.06,-0.16,1.00,-0.05,-0.29,0.05,-0.18,0.07,-0.17
9,0.12,0.30,0.02,-0.17,0.20,-0.05,-0.03,-0.10,-0.05,1.00,-0.17,-0.02,-0.12,-0.27,-0.25
10,-0.37,0.07,-0.40,0.31,-0.58,0.03,0.32,-0.07,-0.29,-0.17,1.00,-0.25,0.32,0.14,0.30
11,0.32,-0.26,0.11,-0.28,0.50,-0.03,-0.35,0.25,0.05,-0.02,-0.25,1.00,-0.24,-0.29,-0.33
12,-0.37,-0.03,-0.26,0.22,-0.43,0.18,0.41,0.09,-0.18,-0.12,0.32,-0.24,1.00,0.28,0.32
13,-0.19,-0.08,0.11,0.28,-0.38,-0.06,0.25,0.03,0.07,-0.27,0.14,-0.29,0.28,1.00,0.29
14,-0.35,-0.10,-0.13,0.37,-0.44,0.02,0.16,0.12,-0.17,-0.25,0.30,-0.33,0.32,0.29,1.00
