,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.05,0.48,0.30,0.19,0.10,-0.20,-0.12,0.38,0.13,-0.35,0.26,-0.35,-0.22,-0.39
1,-0.05,1.00,-0.12,0.02,-0.06,0.02,0.17,-0.50,0.08,0.38,0.08,-0.14,-0.18,-0.08,-0.19
2,0.48,-0.12,1.00,0.31,0.46,-0.15,-0.36,-0.10,0.37,-0.01,-0.57,0.08,-0.24,0.09,-0.15
3,0.30,0.02,0.31,1.00,0.07,0.11,-0.02,-0.15,0.22,0.04,-0.24,-0.01,-0.17,-0.04,-0.04
4,0.19,-0.06,0.46,0.07,1.00,-0.20,-0.44,0.00,0.20,0.21,-0.64,0.25,-0.29,-0.21,-0.22
5,0.10,0.02,-0.15,0.11,-0.20,1.00,0.30,0.05,0.02,0.04,0.02,0.04,0.10,-0.11,-0.06
6,-0.20,0.17,-0.36,-0.02,-0.44,0.30,1.00,-0.01,-0.15,0.01,0.37,-0.18,0.34,0.18,0.06
7,-0.12,-0.50,-0.10,-0.15,0.00,0.05,-0.01,1.00,-0.14,-0.15,0.03,0.09,0.24,0.07,0.21
8,0.38,0.08,0.37,0.22,0.20,0.02,-0.15,-0.14,1.00,0.07,-0.40,-0.04,-0.26,0.03,-0.28
9,0.13,0.38,-0.01,0.04,0.21,0.04,0.01,-0.15,0.07,1.00,-0.16,-0.04,-0.24,-0.33,-0.32
10,-0.35,0.08,-0.57,-0.24,-0.64,0.02,0.37,0.03,-0.40,-0.16,1.00,-0.15,0.24,0.14,0.21
11,0.26,-0.14,0.08,-0.01,0.25,0.04,-0.18,0.09,-0.04,-0.04,-0.15,1.00,-0.09,-0.19,-0.26
12,-0.35,-0.18,-0.24,-0.17,-0.29,0.10,0.34,0.24,-0.26,-0.24,0.24,-0.09,1.00,0.29,0.30
13,-0.22,-0.08,0.09,-0.04,-0.21,-0.11,0.18,0.07,0.03,-0.33,0.14,-0.19,0.29,1.00,0.23
14,-0.39,-0.19,-0.15,-0.04,-0.22,-0.06,0.06,0.21,-0.28,-0.32,0.21,-0.26,0.30,0.23,1.00
