,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.32,0.54,-0.24,0.42,-0.15,-0.35,0.18,0.04,0.05,-0.30,0.33,-0.33,-0.16,-0.28
1,-0.32,1.00,-0.27,0.12,-0.25,0.06,0.25,-0.54,0.14,0.28,0.13,-0.31,0.06,-0.02,-0.03
2,0.54,-0.27,1.00,-0.10,0.31,-0.11,-0.27,0.17,0.12,-0.04,-0.36,0.11,-0.24,0.14,-0.07
3,-0.24,0.12,-0.10,1.00,-0.47,0.09,0.29,-0.11,-0.02,-0.13,0.31,-0.30,0.25,0.30,0.35
4,0.42,-0.25,0.31,-0.47,1.00,-0.22,-0.48,0.19,-0.07,0.12,-0.50,0.52,-0.41,-0.37,-0.40
5,-0.15,0.06,-0.11,0.09,-0.22,1.00,0.28,0.05,0.13,-0.05,0.08,-0.08,0.21,-0.00,0.05
6,-0.35,0.25,-0.27,0.29,-0.48,0.28,1.00,-0.19,0.02,0.01,0.32,-0.37,0.41,0.25,0.15
7,0.18,-0.54,0.17,-0.11,0.19,0.05,-0.19,1.00,-0.14,-0.07,-0.13,0.29,0.02,-0.01,0.07
8,0.04,0.14,0.12,-0.02,-0.07,0.13,0.02,-0.14,1.00,-0.12,-0.20,-0.02,-0.07,0.17,-0.07
9,0.05,0.28,-0.04,-0.13,0.12,-0.05,0.01,-0.07,-0.12,1.00,-0.09,-0.04,-0.03,-0.22,-0.20
10,-0.30,0.13,-0.36,0.31,-0.50,0.08,0.32,-0.13,-0.20,-0.09,1.00,-0.21,0.27,0.08,0.22
11,0.33,-0.31,0.11,-0.30,0.52,-0.08,-0.37,0.29,-0.02,-0.04,-0.21,1.00,-0.26,-0.29,-0.32
12,-0.33,0.06,-0.24,0.25,-0.41,0.21,0.41,0.02,-0.07,-0.03,0.27,-0.26,1.00,0.26,0.27
13,-0.16,-0.02,0.14,0.30,-0.37,-0.00,0.25,-0.01,0.17,-0.22,0.08,-0.29,0.26,1.00,0.25
14,-0.28,-0.03,-0.07,0.35,-0.40,0.05,0.15,0.07,-0.07,-0.20,0.22,-0.32,0.27,0.25,1.00
