,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.09,0.40,-0.09,0.35,0.08,-0.11,0.10,0.26,0.17,-0.17,0.26,-0.16,-0.14,-0.24
1,-0.09,1.00,-0.11,0.06,-0.06,0.05,0.13,-0.30,0.12,0.22,0.05,-0.09,0.04,-0.07,-0.02
2,0.40,-0.11,1.00,0.12,0.23,0.00,-0.13,0.10,0.26,0.03,-0.21,0.10,-0.14,0.17,-0.06
3,-0.09,0.06,0.12,1.00,-0.26,0.06,0.20,0.03,0.03,-0.12,0.21,-0.12,0.15,0.28,0.21
4,0.35,-0.06,0.23,-0.26,1.00,0.00,-0.21,0.20,0.14,0.28,-0.38,0.43,-0.18,-0.28,-0.28
5,0.08,0.05,0.00,0.06,0.00,1.00,0.18,0.13,0.11,0.11,0.02,0.07,0.15,-0.05,-0.05
6,-0.11,0.13,-0.13,0.20,-0.21,0.18,1.00,0.04,0.02,0.06,0.23,-0.09,0.30,0.12,0.09
7,0.10,-0.30,0.10,0.03,0.20,0.13,0.04,1.00,-0.07,0.03,-0.06,0.21,0.14,0.05,0.11
8,0.26,0.12,0.26,0.03,0.14,0.11,0.02,-0.07,1.00,0.07,-0.16,0.10,-0.09,0.08,-0.18
9,0.17,0.22,0.03,-0.12,0.28,0.11,0.06,0.03,0.07,1.00,-0.16,0.11,0.01,-0.20,-0.23
10,-0.17,0.05,-0.21,0.21,-0.38,0.02,0.23,-0.06,-0.16,-0.16,1.00,-0.04,0.13,0.19,0.17
11,0.26,-0.09,0.10,-0.12,0.43,0.07,-0.09,0.21,0.10,0.11,-0.04,1.00,-0.09,-0.09,-0.26
12,-0.16,0.04,-0.14,0.15,-0.18,0.15,0.30,0.14,-0.09,0.01,0.13,-0.09,1.00,0.10,0.24
13,-0.14,-0.07,0.17,0.28,-0.28,-0.05,0.12,0.05,0.08,-0.20,0.19,-0.09,0.10,1.00,0.19
14,-0.24,-0.02,-0.06,0.21,-0.28,-0.05,0.09,0.11,-0.18,-0.23,0.17,-0.26,0.24,0.19,1.00
