,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.22,0.39,0.02,0.07,-0.04,-0.13,0.10,-0.08,0.01,-0.02,0.15,-0.12,-0.08,-0.07
1,-0.22,1.00,-0.22,0.08,-0.18,-0.06,0.21,-0.60,0.15,0.37,0.04,-0.34,-0.13,-0.11,-0.15
2,0.39,-0.22,1.00,-0.07,0.22,-0.06,-0.18,0.11,-0.01,-0.08,-0.15,-0.05,-0.03,0.20,0.07
3,0.02,0.08,-0.07,1.00,-0.07,0.02,0.08,-0.08,-0.05,0.03,0.10,-0.08,0.00,0.04,0.10
4,0.07,-0.18,0.22,-0.07,1.00,-0.21,-0.31,0.15,-0.24,-0.07,-0.21,0.20,-0.17,-0.07,0.05
5,-0.04,-0.06,-0.06,0.02,-0.21,1.00,0.24,0.09,0.08,-0.13,0.03,0.02,0.16,-0.10,-0.04
6,-0.13,0.21,-0.18,0.08,-0.31,0.24,1.00,-0.16,0.10,0.07,0.13,-0.23,0.23,0.13,-0.12
7,0.10,-0.60,0.11,-0.08,0.15,0.09,-0.16,1.00,-0.18,-0.16,-0.04,0.33,0.14,0.02,0.15
8,-0.08,0.15,-0.01,-0.05,-0.24,0.08,0.10,-0.18,1.00,-0.20,-0.15,-0.11,0.00,0.17,-0.09
9,0.01,0.37,-0.08,0.03,-0.07,-0.13,0.07,-0.16,-0.20,1.00,0.10,-0.24,0.01,-0.16,-0.09
10,-0.02,0.04,-0.15,0.10,-0.21,0.03,0.13,-0.04,-0.15,0.10,1.00,0.05,0.01,-0.10,-0.04
11,0.15,-0.34,-0.05,-0.08,0.20,0.02,-0.23,0.33,-0.11,-0.24,0.05,1.00,-0.05,-0.13,-0.06
12,-0.12,-0.13,-0.03,0.00,-0.17,0.16,0.23,0.14,0.00,0.01,0.01,-0.05,1.00,0.23,0.10
13,-0.08,-0.11,0.20,0.04,-0.07,-0.10,0.13,0.02,0.17,-0.16,-0.10,-0.13,0.23,1.00,0.06
14,-0.07,-0.15,0.07,0.10,0.05,-0.04,-0.12,0.15,-0.09,-0.09,-0.04,-0.06,0.10,0.06,1.00
